img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X_d,Y_d,lon_d,lat_d,is_musacea_d,is_banana,ground_index,name,lat_g,lon_g,diameter,height,year,plot_id,tree_id,is_musacea_g,site,X_g,Y_g,updated diameter,group,updated height,AGB,carbon,id
Nestor Macias RGB_13_11003_3800_15003_7800.png,3430.28662109375,737.761474609375,3765.482177734375,1065.0909423828125,0.4320921897888184,Nestor Macias RGB,13,11003,3800,15003,7800,3597.8843994140625,901.4262084960936,14433.28662109375,4537.761474609375,14768.482177734377,4865.090942382813,14600.884399414062,4701.426208496094,-79.57573401937114,-2.1810842206709777,0.99,True,271,Musacea,-2.18115497,-79.57579566,18.4619302266,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11592.955735824326,6098.571787152862,18.4619302266,banana,0.0,14.937966770230524,5.825807040389904,271
Nestor Macias RGB_13_11003_3800_15003_7800.png,1510.1552734375,1988.006103515625,1830.860107421875,2318.60888671875,0.4213207960128784,Nestor Macias RGB,13,11003,3800,15003,7800,1670.5076904296875,2153.3074951171875,12513.1552734375,5788.006103515625,12833.860107421877,6118.60888671875,12673.507690429688,5953.307495117188,-79.57585571144173,-2.1811607292266366,0.99,True,216,Musacea,-2.18117582,-79.57587525,10.3450471098,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10750.652354644357,6314.5916155674695,10.3450471098,banana,0.0,4.350121845877161,1.6965475198920927,216
Nestor Macias RGB_13_11003_3800_15003_7800.png,2671.488525390625,2197.0810546875,2979.29736328125,2518.998779296875,0.4113117754459381,Nestor Macias RGB,13,11003,3800,15003,7800,2825.392944335937,2358.0399169921875,13674.488525390623,5997.0810546875,13982.29736328125,6318.998779296875,13828.392944335938,6158.039916992188,-79.57578279348171,-2.181173241420933,0.99,True,234,Musacea,-2.18117082,-79.57583541,7.002801120449999,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11172.280281599433,6262.788299402487,7.002801120449999,banana,0.0,1.8947423962013104,0.7389495345185112,234
Nestor Macias RGB_13_11003_3800_15003_7800.png,1145.2684326171875,1867.5721435546875,1501.778076171875,2269.67529296875,0.3842677175998688,Nestor Macias RGB,13,11003,3800,15003,7800,1323.5232543945312,2068.6237182617188,12148.268432617188,5667.572143554688,12504.778076171877,6069.67529296875,12326.523254394531,5868.623718261719,-79.57587761958989,-2.1811555537890577,0.99,True,178,Musacea,-2.18117347,-79.57589279999998,13.5281385281,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10564.920172861011,6290.244056969744,13.5281385281,banana,0.0,7.702971370427661,3.004158834466788,178
Nestor Macias RGB_13_11003_3800_15003_7800.png,3310.278076171875,444.4017028808594,3604.6435546875,767.239990234375,0.377774029970169,Nestor Macias RGB,13,11003,3800,15003,7800,3457.4608154296875,605.8208465576173,14313.278076171877,4244.4017028808585,14607.6435546875,4567.239990234375,14460.460815429688,4405.820846557617,-79.57574288553447,-2.1810661547892294,0.99,True,175,Musacea,-2.18116235,-79.57581796,8.68983957219,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11356.954160265692,6175.033481815287,8.68983957219,banana,0.0,3.0006566277235027,1.170256084812166,175
Nestor Macias RGB_13_11003_3800_15003_7800.png,2517.137939453125,2968.74560546875,2842.899169921875,3284.22705078125,0.3724154829978943,Nestor Macias RGB,13,11003,3800,15003,7800,2680.0185546875,3126.486328125,13520.137939453123,6768.74560546875,13845.899169921877,7084.22705078125,13683.0185546875,6926.486328125,-79.57579197223251,-2.1812202049195046,0.99,True,309,Musacea,-2.18119287,-79.57585629,9.54927425516,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10951.306608949852,6491.240923695216,9.54927425516,banana,0.0,3.66824331937372,1.4306148945557509,309
Nestor Macias RGB_13_11003_3800_15003_7800.png,2946.771484375,349.8856811523437,3263.6669921875,649.9151000976562,0.3630012273788452,Nestor Macias RGB,13,11003,3800,15003,7800,3105.21923828125,499.900390625,13949.771484375,4149.885681152344,14266.6669921875,4449.915100097656,14108.21923828125,4299.900390625,-79.57576512561171,-2.1810596814748786,0.99,True,342,Musacea,-2.18114776,-79.57584251,12.0957473899,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11097.14076645258,6023.871405238615,12.0957473899,banana,0.0,6.069164704757945,2.3669742348556,342
Nestor Macias RGB_13_11003_3800_15003_7800.png,2926.35595703125,2042.5897216796875,3214.779052734375,2366.224853515625,0.355406790971756,Nestor Macias RGB,13,11003,3800,15003,7800,3070.5675048828125,2204.407287597656,13929.35595703125,5842.589721679688,14217.779052734377,6166.224853515625,14073.567504882812,6004.407287597656,-79.5757673134773,-2.1811638521835484,0.99,True,213,Musacea,-2.18117833,-79.57580325,11.777438248,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11512.630535779746,6340.596880281666,11.777438248,banana,0.0,5.734024377730262,2.236269507314802,213
Nestor Macias RGB_13_11003_3800_15003_7800.png,705.7177124023438,1781.0914306640625,1178.7752685546875,2270.69873046875,0.346767395734787,Nestor Macias RGB,13,11003,3800,15003,7800,942.2464904785156,2025.8950805664065,11708.717712402344,5581.091430664063,12181.775268554688,6070.69873046875,11945.246490478516,5825.895080566406,-79.57590169291123,-2.181152942434139,0.99,True,273,Musacea,-2.18116336,-79.57590398,12.4140565317,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10446.601894146568,6185.497751681827,12.4140565317,banana,0.0,6.41442122085557,2.5016242761336724,273
Nestor Macias RGB_13_11003_3800_15003_7800.png,2671.054931640625,2482.02392578125,3006.300537109375,2817.46923828125,0.2919627130031585,Nestor Macias RGB,13,11003,3800,15003,7800,2838.677734375,2649.74658203125,13674.054931640623,6282.02392578125,14009.300537109377,6617.46923828125,13841.677734375,6449.74658203125,-79.57578195469725,-2.181191069034347,0.99,True,254,Musacea,-2.18117236,-79.57581473,22.9182582124,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11391.13734801484,6278.743720781559,22.9182582124,banana,0.0,23.67598630670617,9.233634659615404,254
Nestor Macias RGB_13_11003_3800_15003_7800.png,732.060302734375,877.9999389648438,910.0670776367188,1072.706298828125,0.2716631889343261,Nestor Macias RGB,13,11003,3800,15003,7800,821.0636901855469,975.3531188964844,11735.060302734377,4677.999938964844,11913.06707763672,4872.706298828125,11824.063690185549,4775.353118896484,-79.57590934423641,-2.181088738704117,0.99,True,236,Musacea,-2.181146,-79.57591446,106.951871658,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10335.691736650142,6005.636637948243,12.4140565317,banana,0.0,6.41442122085557,2.5016242761336724,236
Nestor Macias RGB_13_11003_3800_15003_7800.png,806.347900390625,3341.072998046875,1067.420166015625,3589.8486328125,0.2675221562385559,Nestor Macias RGB,13,11003,3800,15003,7800,936.884033203125,3465.4608154296875,11809.347900390623,7141.072998046875,12070.420166015623,7389.8486328125,11939.884033203123,7265.460815429687,-79.57590203148985,-2.181240921299489,0.99,True,220,Musacea,-2.18125796,-79.57594383,8.46702317291,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10024.868136954983,7165.616493557546,8.46702317291,banana,0.0,2.839146147243005,1.107266997424772,220
Nestor Macias RGB_13_11003_3800_15003_7800.png,2943.45703125,2452.424072265625,3197.006103515625,2690.2841796875,0.2522385716438293,Nestor Macias RGB,13,11003,3800,15003,7800,3070.2315673828125,2571.3541259765625,13946.45703125,6252.424072265625,14200.006103515623,6490.2841796875,14073.231567382812,6371.3541259765625,-79.57576733468797,-2.1811862780899887,0.99,True,54,Musacea,-2.18118331,-79.57578103,14.1647568118,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11747.785468995107,6392.1929831878415,14.1647568118,banana,0.0,8.495651445113271,3.313304063594176,54
Nestor Macias RGB_13_11003_3800_15003_7800.png,1982.4190673828125,1417.01611328125,2240.45458984375,1679.2535400390625,0.2510319650173187,Nestor Macias RGB,13,11003,3800,15003,7800,2111.436828613281,1548.1348266601562,12985.419067382812,5217.01611328125,13243.45458984375,5479.253540039063,13114.43682861328,5348.134826660156,-79.5758278717467,-2.181123744180784,0.99,True,0,Musacea,-2.18115496,-79.57586025,10.3450471098,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10909.397808972366,6098.468180521159,10.3450471098,banana,0.0,4.350121845877161,1.6965475198920927,0
Nestor Macias RGB_13_11003_3800_15003_7800.png,1893.12890625,3461.8271484375,2149.13134765625,3730.963134765625,0.2330838143825531,Nestor Macias RGB,13,11003,3800,15003,7800,2021.130126953125,3596.3951416015625,12896.12890625,7261.8271484375,13152.13134765625,7530.963134765625,13024.130126953123,7396.395141601562,-79.57583357359495,-2.18124892333314,0.99,True,57,Musacea,-2.18121929,-79.57588659999998,12.4140565317,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10630.534960706069,6764.969646323357,12.4140565317,banana,0.0,6.41442122085557,2.5016242761336724,57
Nestor Macias RGB_13_11003_3800_15003_7800.png,2269.029541015625,2060.09521484375,2601.6611328125,2374.3818359375,0.2281859815120697,Nestor Macias RGB,13,11003,3800,15003,7800,2435.3453369140625,2217.238525390625,13272.029541015623,5860.09521484375,13604.6611328125,6174.3818359375,13438.345336914062,6017.238525390625,-79.57580742058275,-2.181164636362912,0.99,True,17,Musacea,-2.18117273,-79.57584663,15.1196842373,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11053.538681638154,6282.577166177621,15.1196842373,banana,0.0,9.76218989234098,3.807254058012982,17
Nestor Macias RGB_13_11003_3800_15003_7800.png,2107.75,3484.566650390625,2452.906982421875,3785.1083984375,0.2230249047279358,Nestor Macias RGB,13,11003,3800,15003,7800,2280.328491210937,3634.837524414063,13110.75,7284.566650390625,13455.906982421877,7585.1083984375,13283.328491210938,7434.8375244140625,-79.57581720814574,-2.18125127273417,0.99,True,87,Musacea,-2.18122798,-79.57588726,9.23096511332,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,10623.550160734889,6855.003809821852,9.23096511332,banana,0.0,3.4126959592953376,1.3309514241251816,87
Nestor Macias RGB_13_11003_3800_15003_7800.png,2635.90625,2782.091064453125,2909.375,3037.55859375,0.2039938569068908,Nestor Macias RGB,13,11003,3800,15003,7800,2772.640625,2909.8248291015625,13638.90625,6582.091064453125,13912.375,6837.55859375,13775.640625,6709.8248291015625,-79.57578612419486,-2.1812069636812708,0.99,True,345,Musacea,-2.1811966,-79.57583355,16.5520753756,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,11191.964717922869,6529.886197555546,16.5520753756,banana,0.0,11.837963175228046,4.6168056383389375,345
Nestor Macias RGB_6_3800_7600_7800_11600.png,28.28109169006348,394.9740905761719,335.79595947265625,699.1321411132812,0.6816216707229614,Nestor Macias RGB,6,3800,7600,7800,11600,182.03852558135983,547.0531158447267,3828.281091690064,7994.974090576172,4135.795959472656,8299.132141113281,3982.03852558136,8147.053115844727,-79.57640447955453,-2.181294799693795,0.99,True,228,Musacea,-2.18127434,-79.57636702,14.6422205246,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5546.235546260528,7335.3241573197,14.6422205246,banana,0.0,9.11725379239417,3.5557289790337263,228
Nestor Macias RGB_6_3800_7600_7800_11600.png,3537.64453125,3620.509033203125,3907.135498046875,3987.15673828125,0.6688297390937805,Nestor Macias RGB,6,3800,7600,7800,11600,3722.3900146484375,3803.832885742188,7337.64453125,11220.509033203123,7707.135498046875,11587.15673828125,7522.390014648437,11403.832885742188,-79.57618094634414,-2.181493837349327,0.99,True,248,Musacea,-2.1814543,-79.57616908,8.2760376878,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7641.040562963782,9199.8291128013,8.2760376878,banana,0.0,2.7044757640452213,1.0547455479776364,248
Nestor Macias RGB_6_3800_7600_7800_11600.png,3340.5009765625,2484.15625,3594.8544921875,2749.520751953125,0.6292104125022888,Nestor Macias RGB,6,3800,7600,7800,11600,3467.677734375,2616.8385009765625,7140.5009765625,10084.15625,7394.8544921875,10349.520751953123,7267.677734375,10216.838500976562,-79.57619702854781,-2.1814212943479068,0.99,True,318,Musacea,-2.18136782,-79.57616024,10.8225108225,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7734.594550843963,8303.83895638013,10.8225108225,banana,0.0,4.788946176874639,1.867689008981109,318
Nestor Macias RGB_6_3800_7600_7800_11600.png,2431.410400390625,1523.587646484375,2758.606201171875,1860.8443603515625,0.6027225255966187,Nestor Macias RGB,6,3800,7600,7800,11600,2595.00830078125,1692.2160034179688,6231.410400390625,9123.587646484377,6558.606201171875,9460.844360351562,6395.00830078125,9292.216003417969,-79.57625212776627,-2.1813647861689174,0.99,True,300,Musacea,-2.18133166,-79.57622122,13.84644767,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7089.241363435679,7929.197373860135,13.84644767,banana,0.0,8.094163635231379,3.1567238177402364,300
Nestor Macias RGB_6_3800_7600_7800_11600.png,2767.6513671875,3306.901611328125,3033.8095703125,3595.018310546875,0.5792713165283203,Nestor Macias RGB,6,3800,7600,7800,11600,2900.73046875,3450.9599609375,6567.6513671875,10906.901611328123,6833.8095703125,11195.018310546877,6700.73046875,11050.9599609375,-79.57623282486429,-2.181472271568213,0.99,True,245,Musacea,-2.18142785,-79.57619656,9.23096511332,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7350.2188904519935,8925.789570278048,9.23096511332,banana,0.0,3.4126959592953376,1.3309514241251816,245
Nestor Macias RGB_6_3800_7600_7800_11600.png,3047.582275390625,3421.51416015625,3284.467041015625,3676.903076171875,0.5764537453651428,Nestor Macias RGB,6,3800,7600,7800,11600,3166.024658203125,3549.2086181640625,6847.582275390625,11021.51416015625,7084.467041015625,11276.903076171877,6966.024658203125,11149.208618164062,-79.57621607453258,-2.1814782760216227,0.99,True,49,Musacea,-2.18144167,-79.57619372,17.3478482302,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7380.274696420494,9068.973936162884,17.3478482302,banana,0.0,13.083213018964686,5.102453077396227,49
Nestor Macias RGB_6_3800_7600_7800_11600.png,1776.0909423828125,726.66015625,2046.378662109375,989.064453125,0.5673596858978271,Nestor Macias RGB,6,3800,7600,7800,11600,1911.234802246093,857.8623046875,5576.0909423828125,8326.66015625,5846.378662109375,8589.064453125,5711.234802246094,8457.8623046875,-79.57629530033986,-2.1813137947553702,0.99,True,205,Musacea,-2.18128286,-79.57626871,13.3689839572,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6586.6532547161705,7423.597008070022,13.3689839572,banana,0.0,7.511226378917903,2.9293782877779817,205
Nestor Macias RGB_6_3800_7600_7800_11600.png,1877.8634033203125,68.64762878417969,2168.62109375,375.6544494628906,0.5631643533706665,Nestor Macias RGB,6,3800,7600,7800,11600,2023.242248535156,222.1510391235352,5677.8634033203125,7668.64762878418,5968.62109375,7975.654449462891,5823.242248535156,7822.151039123535,-79.5762882283347,-2.1812749433472822,0.99,True,186,Musacea,-2.18126014,-79.57626068,12.286732875,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6671.634987874345,7188.202739407098,12.286732875,banana,0.0,6.275102464248066,2.447289961056746,186
Nestor Macias RGB_6_3800_7600_7800_11600.png,457.1591491699219,180.15594482421875,839.0536499023438,576.9356689453125,0.5557462573051453,Nestor Macias RGB,6,3800,7600,7800,11600,648.1063995361327,378.5458068847656,4257.159149169922,7780.155944824219,4639.053649902344,8176.935668945312,4448.106399536133,7978.545806884766,-79.57637505263223,-2.1812845013923794,0.99,True,267,Musacea,-2.1812708,-79.57633698,13.2734912147,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5864.149776464169,7298.647409475554,13.2734912147,banana,0.0,7.397409484944714,2.8849896991284387,267
Nestor Macias RGB_6_3800_7600_7800_11600.png,1604.4515380859375,1687.674072265625,1855.751953125,1953.4031982421875,0.5556677579879761,Nestor Macias RGB,6,3800,7600,7800,11600,1730.1017456054688,1820.5386352539065,5404.451538085938,9287.674072265623,5655.751953125,9553.403198242188,5530.101745605469,9420.538635253906,-79.57630673684663,-2.1813726285892208,0.99,True,207,Musacea,-2.18134926,-79.57627377,10.8225108225,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6533.103121353121,8111.545046768423,10.8225108225,banana,0.0,4.788946176874639,1.867689008981109,207
Nestor Macias RGB_6_3800_7600_7800_11600.png,877.016845703125,528.9266967773439,1277.6636962890625,928.5306396484376,0.5510267615318298,Nestor Macias RGB,6,3800,7600,7800,11600,1077.3402709960938,728.7286682128907,4677.016845703125,8128.926696777344,5077.663696289063,8528.530639648438,4877.340270996094,8328.72866821289,-79.57634795136119,-2.1813059027706267,0.99,True,30,Musacea,-2.18129014,-79.57632317,11.1408199643,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6010.301424826827,7499.022636410802,11.1408199643,banana,0.0,5.093951400241334,1.9866410460941204,30
Nestor Macias RGB_6_3800_7600_7800_11600.png,1907.364501953125,2068.760986328125,2160.96826171875,2331.772705078125,0.5506093502044678,Nestor Macias RGB,6,3800,7600,7800,11600,2034.1663818359373,2200.266845703125,5707.364501953125,9668.760986328123,5960.96826171875,9931.772705078123,5834.1663818359375,9800.266845703123,-79.57628753859908,-2.1813958356274883,0.99,True,135,Musacea,-2.18136888,-79.57623835,8.2760376878,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6907.954054443299,8314.821259405193,8.2760376878,banana,0.0,2.7044757640452213,1.0547455479776364,135
Nestor Macias RGB_6_3800_7600_7800_11600.png,1871.9580078125,1478.6943359375,2181.6064453125,1756.921630859375,0.5475524067878723,Nestor Macias RGB,6,3800,7600,7800,11600,2026.7822265625,1617.8079833984375,5671.9580078125,9078.6943359375,5981.6064453125,9356.921630859377,5826.7822265625,9217.807983398438,-79.57628800482506,-2.181360238732829,0.99,True,96,Musacea,-2.181319,-79.57625765,17.5070028011,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6703.7015696901135,7798.031377322006,17.5070028011,banana,0.0,13.340201555786402,5.202678606756697,96
Nestor Macias RGB_6_3800_7600_7800_11600.png,899.5465698242188,3162.471923828125,1241.9970703125,3505.24560546875,0.5316900014877319,Nestor Macias RGB,6,3800,7600,7800,11600,1070.7718200683594,3333.858764648437,4699.546569824219,10762.471923828123,5041.9970703125,11105.24560546875,4870.771820068359,10933.858764648438,-79.57634836608467,-2.181465114944426,0.99,True,50,Musacea,-2.18144678,-79.57630667,13.1779984721,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6184.921424707953,9121.916925285816,13.1779984721,banana,0.0,7.284514117492398,2.8409605058220344,50
Nestor Macias RGB_6_3800_7600_7800_11600.png,3587.66845703125,1189.802490234375,3825.3369140625,1443.8336181640625,0.5303701162338257,Nestor Macias RGB,6,3800,7600,7800,11600,3706.502685546875,1316.8180541992188,7387.66845703125,8789.802490234375,7625.3369140625,9043.833618164062,7506.502685546875,8916.818054199219,-79.57618194944953,-2.18134184377398,0.99,True,94,Musacea,-2.18132489,-79.57615272,16.2337662338,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7814.178938631386,7859.055683768479,16.2337662338,banana,0.0,11.3583262202115,4.429747225882486,94
Nestor Macias RGB_6_3800_7600_7800_11600.png,2644.480224609375,861.8602905273438,2867.40283203125,1109.849365234375,0.5281429290771484,Nestor Macias RGB,6,3800,7600,7800,11600,2755.9415283203125,985.8548278808594,6444.480224609375,8461.860290527344,6667.40283203125,8709.849365234375,6555.9415283203125,8585.85482788086,-79.57624196665058,-2.1813216170011285,0.99,True,77,Musacea,-2.18129089,-79.57620719,15.9154570919,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7237.721278355136,7506.793133834629,15.9154570919,banana,0.0,10.889199936445776,4.246787975213853,77
Nestor Macias RGB_6_3800_7600_7800_11600.png,647.1878051757812,2896.610595703125,973.9747314453124,3242.87646484375,0.5182281732559204,Nestor Macias RGB,6,3800,7600,7800,11600,810.5812683105469,3069.743530273437,4447.187805175781,10496.610595703123,4773.974731445313,10842.87646484375,4610.581268310547,10669.743530273438,-79.57636479417931,-2.1814489735775693,0.99,True,14,Musacea,-2.18142572,-79.57633013,9.13547237077,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5936.643533893503,8903.72135759162,9.13547237077,banana,0.0,3.3379382849959334,1.301795931148414,14
Nestor Macias RGB_6_3800_7600_7800_11600.png,685.6354370117188,2352.424072265625,956.3997802734376,2648.06396484375,0.5167995691299438,Nestor Macias RGB,6,3800,7600,7800,11600,821.0176086425781,2500.2440185546875,4485.635437011719,9952.424072265623,4756.399780273438,10248.06396484375,4621.017608642578,10100.244018554688,-79.5763641352423,-2.181414168691869,0.99,True,66,Musacea,-2.18138634,-79.57633433,17.825311943,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5892.194806735804,8495.71843946042,17.825311943,banana,0.0,13.862142540006111,5.4062355906023845,66
Nestor Macias RGB_6_3800_7600_7800_11600.png,2449.808837890625,2400.232666015625,2737.12158203125,2661.9873046875,0.5104325413703918,Nestor Macias RGB,6,3800,7600,7800,11600,2593.465209960937,2531.1099853515625,6249.808837890625,10000.232666015623,6537.12158203125,10261.9873046875,6393.4652099609375,10131.109985351562,-79.57625222519502,-2.181416055061259,0.99,True,48,Musacea,-2.18138168,-79.57623195,11.9365928189,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6975.685448372133,8447.437748791783,11.9365928189,banana,0.0,5.900332186902566,2.3011295528920006,48
Nestor Macias RGB_6_3800_7600_7800_11600.png,2838.7841796875,1018.427734375,3196.406005859375,1356.1512451171875,0.4970288574695587,Nestor Macias RGB,6,3800,7600,7800,11600,3017.595092773437,1187.2894897460938,6638.7841796875,8618.427734375,6996.406005859375,8956.151245117188,6817.5950927734375,8787.289489746094,-79.57622544618322,-2.1813339276532675,0.99,True,9,Musacea,-2.18130843,-79.57618336,16.2974280621,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7489.9148903268115,7688.519166948091,16.2974280621,banana,0.0,11.45341190077255,4.466830641301296,9
Nestor Macias RGB_6_3800_7600_7800_11600.png,509.989013671875,1690.8760986328125,754.87060546875,1956.597900390625,0.4955673217773438,Nestor Macias RGB,6,3800,7600,7800,11600,632.4298095703125,1823.7369995117188,4309.989013671875,9290.876098632812,4554.87060546875,9556.597900390623,4432.429809570313,9423.73699951172,-79.57637604243182,-2.1813728240568206,0.99,True,137,Musacea,-2.18135349,-79.57633979,7.957728545960001,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5834.411461205202,8155.37065224157,7.957728545960001,banana,0.0,2.4877233424466945,0.9702121035542108,137
Nestor Macias RGB_6_3800_7600_7800_11600.png,2353.33251953125,392.7080993652344,2629.7939453125,666.109375,0.4809267222881317,Nestor Macias RGB,6,3800,7600,7800,11600,2491.563232421875,529.4087371826172,6153.33251953125,7992.708099365234,6429.7939453125,8266.109375,6291.563232421875,8129.408737182617,-79.57625865915399,-2.1812937213599777,0.99,True,149,Musacea,-2.18127861,-79.57623267,12.0957473899,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6968.0656665307,7379.564189328866,12.0957473899,banana,0.0,6.069164704757945,2.3669742348556,149
Nestor Macias RGB_6_3800_7600_7800_11600.png,2738.519287109375,7.503290176391602,2993.66748046875,188.3746490478516,0.4783585667610169,Nestor Macias RGB,6,3800,7600,7800,11600,2866.0933837890625,97.9389696121216,6538.519287109375,7607.503290176392,6793.66748046875,7788.374649047852,6666.093383789063,7697.938969612122,-79.57623501180503,-2.18126735214344,0.99,True,185,Musacea,-2.18125378,-79.57618768,9.03997962821,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7444.196199428608,7122.30892124292,9.03997962821,banana,0.0,3.264058449177308,1.27298279517915,185
Nestor Macias RGB_6_3800_7600_7800_11600.png,1360.156494140625,3514.352294921875,1714.439697265625,3919.787353515625,0.4635007977485657,Nestor Macias RGB,6,3800,7600,7800,11600,1537.298095703125,3717.06982421875,5160.156494140625,11114.352294921877,5514.439697265625,11519.787353515623,5337.298095703125,11317.06982421875,-79.5763189102195,-2.181488534836547,0.99,True,81,Musacea,-2.18146869,-79.57628765,7.098293862999999,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6386.2106608836975,9348.919056730088,7.098293862999999,banana,0.0,1.9502003094460725,0.7605781206839682,81
Nestor Macias RGB_6_3800_7600_7800_11600.png,1971.82421875,2705.814697265625,2161.1513671875,2914.2333984375,0.4633595943450928,Nestor Macias RGB,6,3800,7600,7800,11600,2066.48779296875,2810.0240478515625,5771.82421875,10305.814697265623,5961.1513671875,10514.2333984375,5866.48779296875,10410.024047851562,-79.576285497867,-2.181433100856498,0.99,True,79,Musacea,-2.18139333,-79.57624409,13.2098293863,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,6847.20746048565,8568.139475463371,13.2098293863,banana,0.0,7.322043568051269,2.8555969915399952,79
Nestor Macias RGB_6_3800_7600_7800_11600.png,2356.998046875,1906.465087890625,2577.255126953125,2133.610595703125,0.4523602724075317,Nestor Macias RGB,6,3800,7600,7800,11600,2467.1265869140625,2020.037841796875,6156.998046875,9506.465087890623,6377.255126953125,9733.610595703123,6267.126586914063,9620.037841796877,-79.57626020205215,-2.1813848209562696,0.99,True,98,Musacea,-2.1813644,-79.57622536,17.825311943,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7045.427617997834,8268.405488121036,17.825311943,banana,0.0,13.862142540006111,5.4062355906023845,98
Nestor Macias RGB_6_3800_7600_7800_11600.png,5.630687236785889,72.48983001708984,197.95425415039065,357.0365905761719,0.4503584504127502,Nestor Macias RGB,6,3800,7600,7800,11600,101.79247069358826,214.7632102966309,3805.630687236786,7672.489830017091,3997.954254150391,7957.036590576172,3901.792470693588,7814.763210296631,-79.57640954618654,-2.1812744918411213,0.99,True,320,Musacea,-2.18125853,-79.57636822,17.5070028011,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5533.5359099082725,7171.5220716014965,17.5070028011,banana,0.0,13.340201555786402,5.202678606756697,320
Nestor Macias RGB_6_3800_7600_7800_11600.png,3321.9775390625,1439.0693359375,3614.173583984375,1740.8544921875,0.4456846714019776,Nestor Macias RGB,6,3800,7600,7800,11600,3468.075561523437,1589.9619140625,7121.9775390625,9039.0693359375,7414.173583984375,9340.8544921875,7268.075561523437,9189.9619140625,-79.57619700342953,-2.1813585369240647,0.99,True,353,Musacea,-2.18133422,-79.57615565,10.1858925388,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,7783.170659782309,7955.720671737455,10.1858925388,banana,0.0,4.208809960061155,1.6414358844238504,353
Nestor Macias RGB_6_3800_7600_7800_11600.png,224.9356231689453,2766.13037109375,466.0402526855469,3021.20263671875,0.4413851797580719,Nestor Macias RGB,6,3800,7600,7800,11600,345.4879379272461,2893.66650390625,4024.935623168945,10366.13037109375,4266.040252685547,10621.20263671875,4145.487937927246,10493.66650390625,-79.57639415957019,-2.1814382126538967,0.99,True,322,Musacea,-2.18141082,-79.57636129,13.6872930991,0.0,2016.0,P8,0.0,1.0,Nestor Macias RGB,5606.876309981668,8749.347475413711,13.6872930991,banana,0.0,7.897282487679796,3.0799401701951203,322
